image,image_path,elapsed_s,phase,packets,time,lat,lon,alt_m,speed,heading,velocity_down,pressure,temperature,violet,blue,green,yellow,orange,red,brightness_mean,contrast_std,sharpness_edge_var,saturation_mean,clipped_high_fraction,clipped_low_fraction,width_px,height_px,phash,sample_reason,sampling_raw_count,segment_id,spatial_block,split,image_url,assignment_type
img_005984.jpg,frames/launching/img_005984.jpg,5984,Launching,5783.0,5784.0,36.9514,-110.804,19825.6,,-141.911,,0.893925,-59.78,8022.8,8115.23,8428.18,7926.37,9435.28,8165.84,0.5313636660575867,0.1349859237670898,0.0251551307737827,0.3137274086475372,0.0001743344907407,0.0,1280,1080,cab46bd288dda8d4,distance+perceptual,21216,seg_0010,822:-1972,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_005984.jpg,calibration
img_006044.jpg,frames/launching/img_006044.jpg,6044,Launching,5843.0,5844.0,36.9504,-110.805,20204.5,,-48.8338,,0.842885,-59.19,8367.29,7788.37,8761.84,7619.9,9070.13,7684.23,0.4729763567447662,0.1048387214541435,0.0167378187179565,0.3193520903587341,0.0001200810185185,1.4467592592592592e-06,1280,1080,fcac7222bb671232,perceptual,21216,seg_0010,822:-1972,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006044.jpg,production
img_006104.jpg,frames/launching/img_006104.jpg,6104,Launching,5903.0,5904.0,36.9502,-110.808,20577.6,,85.006,,0.79605,-59.15,15365.0,17224.2,15535.0,14351.8,14071.0,14063.2,0.483147919178009,0.1183566153049469,0.0228516198694705,0.3340493738651275,1.953125e-05,0.0,1280,1080,d644b5485b7a722b,perceptual,21216,seg_0010,822:-1972,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006104.jpg,production
img_006164.jpg,frames/launching/img_006164.jpg,6164,Launching,5963.0,5964.0,36.9492,-110.808,20936.1,,52.7761,,0.752405,-57.64,14542.8,12895.9,14626.4,12792.4,12227.4,10949.7,0.4648498892784118,0.1159567162394523,0.0197022799402475,0.3600815236568451,1.3020833333333334e-05,2.170138888888889e-06,1280,1080,d4041b72a571daf9,perceptual,21216,seg_0010,822:-1972,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006164.jpg,production
img_006224.jpg,frames/launching/img_006224.jpg,6224,Launching,6023.0,6024.0,36.9472,-110.809,21293.1,,-33.745,,0.71253,-59.3,8595.34,8030.49,9212.0,7928.11,9215.34,7777.63,0.4684493839740753,0.1048084422945976,0.0167162511497735,0.3257623612880707,0.0001085069444444,7.233796296296296e-06,1280,1080,d7bf0b32194e0c2d,perceptual,21216,seg_0010,822:-1972,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006224.jpg,production
img_006284.jpg,frames/launching/img_006284.jpg,6284,Launching,6083.0,6084.0,36.9447,-110.812,21643.0,,-135.128,,0.67541,-56.5,8478.91,8417.87,9008.97,8298.14,9873.46,8438.14,0.548346996307373,0.1443671584129333,0.0278972312808036,0.314894825220108,0.0002748842592592,1.4467592592592592e-06,1280,1080,ca952742d5d5d4aa,perceptual,21216,seg_0010,822:-1972,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006284.jpg,production
img_006344.jpg,frames/launching/img_006344.jpg,6344,Launching,6143.0,6144.0,36.9408,-110.819,21960.3,,30.1376,,0.6438,-57.1,10703.1,10655.2,12333.1,10756.8,10815.2,9435.1,0.4621503055095672,0.1109566017985344,0.0162008740007877,0.3476793169975281,1.1574074074074072e-05,7.233796296296296e-07,1280,1080,d10b2dec850d4eb7,distance+perceptual,21216,seg_0011,822:-1972,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006344.jpg,production
img_006404.jpg,frames/launching/img_006404.jpg,6404,Launching,6203.0,6204.0,36.9394,-110.824,22333.9,,119.36,,0.60842,-53.57,14296.8,20157.1,14656.3,14116.7,13877.4,16315.9,0.4700522720813751,0.1266425549983978,0.0321307033300399,0.3013780415058136,2.9658564814814815e-05,4.484953703703704e-05,1280,1080,f86c6c761a33e149,perceptual,21216,seg_0012,822:-1973,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006404.jpg,qualification
img_006464.jpg,frames/launching/img_006464.jpg,6464,Launching,6263.0,6264.0,36.9391,-110.831,22679.0,,-52.5161,,0.57739,-52.03,8956.63,8778.84,9414.2,8427.86,9710.41,8271.61,0.4870394766330719,0.1158864051103591,0.0184523854404687,0.3277134299278259,0.0001743344907407,1.4467592592592592e-06,1280,1080,e1b036bb359588cd,distance+perceptual,21216,seg_0012,822:-1973,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006464.jpg,production
img_006524.jpg,frames/launching/img_006524.jpg,6524,Launching,6323.0,6324.0,36.9387,-110.835,22983.2,,163.344,,0.551435,-49.79,8520.92,9737.39,9663.82,9033.84,9781.75,8685.7,0.5194644927978516,0.1349110007286071,0.0355844087898731,0.2549504339694977,3.5445601851851854e-05,2.9658564814814815e-05,1280,1080,830e44bb0c7d1f6e,perceptual,21216,seg_0012,822:-1973,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006524.jpg,production
img_006584.jpg,frames/launching/img_006584.jpg,6584,Launching,6383.0,6384.0,36.9397,-110.839,23305.7,,68.5346,,0.525915,-51.1,15792.3,13731.2,15084.0,13320.0,13196.3,11774.5,0.4911113679409027,0.1263010650873184,0.0263116564601659,0.3236875236034393,7.233796296296296e-05,3.616898148148148e-06,1280,1080,dd461f6a062e2774,perceptual,21216,seg_0012,822:-1973,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006584.jpg,calibration
img_006644.jpg,frames/launching/img_006644.jpg,6644,Launching,6443.0,6444.0,36.9382,-110.843,23648.4,,49.1873,,0.500105,-52.15,11683.7,12113.4,13487.3,11860.0,11794.3,10644.7,0.4772424399852752,0.1214460432529449,0.0216424986720085,0.3357684910297394,3.7615740740740744e-05,3.616898148148148e-06,1280,1080,d1183a7d6d0a978d,perceptual,21216,seg_0012,822:-1973,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006644.jpg,production
img_006704.jpg,frames/launching/img_006704.jpg,6704,Launching,6503.0,6504.0,36.9361,-110.849,23895.5,,-38.2374,,0.481545,-41.6,9031.05,9003.34,9548.16,8583.71,9777.5,8462.9,0.423096239566803,0.1071297079324722,0.01778344810009,0.3417786657810211,5.570023148148148e-05,3.978587962962963e-05,1280,1080,f13337938b89c6c4,distance+perceptual,21216,seg_0012,822:-1973,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006704.jpg,production
img_006764.jpg,frames/launching/img_006764.jpg,6764,Launching,6563.0,6564.0,36.9333,-110.856,23854.4,,-100.349,,0.4843,-35.16,9218.3,8863.58,9653.01,8780.48,10171.5,8594.55,0.486171156167984,0.1624345630407333,0.0347980670630931,0.3345252275466919,0.00025390625,4.050925925925926e-05,1280,1080,e997924a0af1dcd8,distance+perceptual,21216,seg_0012,822:-1973,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/launching/img_006764.jpg,production
img_006824.jpg,frames/floating/img_006824.jpg,6824,Floating,6623.0,6624.0,36.9303,-110.862,23799.9,,-108.91,,0.48836,-31.0,9286.71,8973.63,9667.15,8845.78,10400.8,8901.74,0.5038262009620667,0.1653490662574768,0.0358514077961444,0.3184810578823089,0.0002039930555555,2.748842592592593e-05,1280,1080,e897524ba9e9a82d,distance+perceptual,21216,seg_0013,822:-1974,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_006824.jpg,production
img_006884.jpg,frames/floating/img_006884.jpg,6884,Floating,6683.0,6684.0,36.9275,-110.868,23841.8,,-112.491,,0.48546,-28.76,9339.53,8992.34,9693.78,8848.39,10496.8,9014.26,0.5134048461914062,0.1660214513540268,0.0371320210397243,0.3077388107776642,0.0002589699074074,3.472222222222222e-05,1280,1080,c8974bcb29e8a555,distance+perceptual,21216,seg_0013,822:-1974,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_006884.jpg,production
img_006944.jpg,frames/floating/img_006944.jpg,6944,Floating,6743.0,6744.0,36.9243,-110.873,23900.9,,-113.768,,0.481255,-30.06,9436.75,9115.6,9721.24,8898.89,10612.2,9162.79,0.5170301795005798,0.1661655008792877,0.0379736311733722,0.3051735758781433,0.0002336516203703,4.6296296296296294e-05,1280,1080,ca976b8b61e03517,distance+perceptual,21216,seg_0013,822:-1974,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_006944.jpg,production
img_007004.jpg,frames/floating/img_007004.jpg,7004,Floating,6803.0,6804.0,36.9213,-110.879,23914.4,,-113.769,,0.48024,-28.77,9605.99,9300.48,9803.61,8999.01,10762.6,9347.33,0.5212878584861755,0.1665083765983581,0.0393940210342407,0.3011815249919891,0.0002408854166666,6.872106481481482e-05,1280,1080,cb976bab61a03552,distance,21216,seg_0013,822:-1974,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007004.jpg,production
img_007064.jpg,frames/floating/img_007064.jpg,7064,Floating,6863.0,6864.0,36.9185,-110.886,23911.9,,-127.601,,0.48053,-30.06,9692.41,9638.34,9912.62,9147.02,11056.4,9812.05,0.5528303384780884,0.1596986651420593,0.0425926856696605,0.2619056403636932,0.0002141203703703,7.450810185185185e-05,1280,1080,84926fb5f59a89d0,distance+perceptual,21216,seg_0013,821:-1974,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007064.jpg,production
img_007124.jpg,frames/floating/img_007124.jpg,7124,Floating,6923.0,6924.0,36.9156,-110.892,23899.0,,-138.798,,0.48111,-29.68,9736.82,10013.6,9993.33,9282.84,11263.6,10140.6,0.5718796849250793,0.1569281220436096,0.0437998883426189,0.2415661662817001,0.0002076099537037,8.680555555555556e-05,1280,1080,948aad95cb0d6ed4,distance+perceptual,21216,seg_0013,821:-1974,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007124.jpg,production
img_007184.jpg,frames/floating/img_007184.jpg,7184,Floating,6983.0,6984.0,36.9125,-110.898,23906.6,,-145.276,,0.480675,-29.48,9795.64,10337.2,10047.4,9403.86,11420.7,10340.9,0.5798704028129578,0.1567238420248031,0.0444140918552875,0.2342212349176406,0.0002170138888888,6.872106481481482e-05,1280,1080,94a9b5924d0ef4b6,distance+perceptual,21216,seg_0013,821:-1975,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007184.jpg,production
img_007244.jpg,frames/floating/img_007244.jpg,7244,Floating,7043.0,7044.0,36.9096,-110.904,23948.7,,-156.257,,0.47792,-39.5,9948.08,11022.8,10172.2,9681.6,11690.7,10675.1,0.5881085395812988,0.1558315902948379,0.044875543564558,0.2280367314815521,0.0002133969907407,6.221064814814815e-05,1280,1080,98ad52496eb6516b,distance+perceptual,21216,seg_0013,821:-1975,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007244.jpg,calibration
img_007304.jpg,frames/floating/img_007304.jpg,7304,Floating,7103.0,7104.0,36.9071,-110.91,23949.2,,-166.974,,0.477775,-24.36,10095.7,11607.2,10355.3,10052.5,11920.8,10882.2,0.5946817398071289,0.1551349610090255,0.0450411438941955,0.2346704751253128,0.0001945891203703,4.557291666666667e-05,1280,1080,88a75be4560be587,distance+perceptual,21216,seg_0013,821:-1975,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007304.jpg,production
img_007364.jpg,frames/floating/img_007364.jpg,7364,Floating,7163.0,7164.0,36.9046,-110.916,23922.0,,-166.173,,0.47966,-23.85,10277.0,11771.1,10480.9,10249.3,12107.7,10977.8,0.6014592051506042,0.1538300365209579,0.0446983911097049,0.230198934674263,0.0001895254629629,3.472222222222222e-05,1280,1080,88b74be453c9b583,distance+perceptual,21216,seg_0013,821:-1975,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007364.jpg,production
img_007424.jpg,frames/floating/img_007424.jpg,7424,Floating,7223.0,7224.0,36.902,-110.923,23929.0,,-173.574,,0.479225,-32.12,10329.8,11982.4,10651.5,10466.1,12162.9,10993.6,0.6046252846717834,0.1505021303892135,0.0433155186474323,0.2253377437591552,0.0001627604166666,6.510416666666667e-05,1280,1080,8c936cf649e6cb05,distance+perceptual,21216,seg_0014,821:-1975,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007424.jpg,production
img_007484.jpg,frames/floating/img_007484.jpg,7484,Floating,7283.0,7284.0,36.8996,-110.929,23954.1,,166.138,,0.477485,-26.34,10322.6,12227.9,11016.8,10699.4,12069.4,10990.2,0.5975707769393921,0.1432318538427353,0.0403098873794078,0.2194782346487045,0.0001164641203703,3.399884259259259e-05,1280,1080,9b5c66dc03277e11,distance+perceptual,21216,seg_0015,821:-1976,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007484.jpg,production
img_007544.jpg,frames/floating/img_007544.jpg,7544,Floating,7343.0,7344.0,36.8976,-110.935,23964.2,,129.554,,0.476905,-18.25,13628.2,18083.7,14901.0,14395.3,14436.1,17029.3,0.5718754529953003,0.1361475586891174,0.0385558903217315,0.220483124256134,9.25925925925926e-05,2.5318287037037036e-05,1280,1080,9533c85776113cce,distance+perceptual,21216,seg_0015,821:-1976,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007544.jpg,production
img_007604.jpg,frames/floating/img_007604.jpg,7604,Floating,7403.0,7404.0,36.8955,-110.941,23970.8,,88.437,,0.47647,-23.89,17477.6,21271.9,17969.7,16887.1,16464.8,17247.6,0.5315085649490356,0.1452593952417373,0.0403412245213985,0.2414706349372863,9.765625e-05,4.991319444444445e-05,1280,1080,c56d42766afe0439,distance+perceptual,21216,seg_0015,821:-1976,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007604.jpg,production
img_007664.jpg,frames/floating/img_007664.jpg,7664,Floating,7463.0,7464.0,36.8934,-110.947,23960.1,,60.3736,,0.47676,-25.46,14395.2,15153.0,16285.6,14444.0,13851.0,12491.2,0.5015273094177246,0.1544760465621948,0.0438234843313694,0.2718093991279602,0.0001048900462962,8.391203703703703e-05,1280,1080,d1506f2fd0e6e02b,distance+perceptual,21216,seg_0015,821:-1976,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007664.jpg,production
img_007724.jpg,frames/floating/img_007724.jpg,7724,Floating,7523.0,7524.0,36.8912,-110.953,23957.0,,45.9604,,0.477195,-20.87,13100.1,13406.5,15217.2,13020.5,12877.0,11223.1,0.4859550297260284,0.1554030776023864,0.0435896217823028,0.2815156579017639,0.0001265914351851,0.0001142939814814,1280,1080,d702ad4aa643d755,distance+perceptual,21216,seg_0015,821:-1976,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007724.jpg,production
img_007784.jpg,frames/floating/img_007784.jpg,7784,Floating,7583.0,7584.0,36.889,-110.96,23984.9,,32.5951,,0.47531,-23.56,11822.9,11525.7,13592.9,10952.7,11853.8,10012.3,0.4836390018463135,0.1550205200910568,0.043091956526041,0.2765218317508697,0.0001540798611111,0.0001309317129629,1280,1080,df2c99908cc65f31,distance+perceptual,21216,seg_0015,821:-1976,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007784.jpg,calibration
img_007844.jpg,frames/floating/img_007844.jpg,7844,Floating,7643.0,7644.0,36.8868,-110.966,24020.0,,11.1134,,0.472555,-25.91,11720.9,10960.1,12518.7,10294.5,11824.9,9965.09,0.4888903498649597,0.1565736532211303,0.0402769558131694,0.2789608538150787,0.000122974537037,9.548611111111112e-05,1280,1080,d0e06b6f6c6127cc,distance+perceptual,21216,seg_0016,821:-1977,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007844.jpg,production
img_007904.jpg,frames/floating/img_007904.jpg,7904,Floating,7703.0,7704.0,36.8846,-110.973,23985.6,,-7.44896,,0.47502,-24.98,12162.6,11192.3,12438.0,10467.8,12272.4,10640.2,0.4998922049999237,0.1749552488327026,0.0451141148805618,0.313319057226181,0.0001851851851851,9.765625e-05,1280,1080,dfde28a8a08d3db0,distance+perceptual,21216,seg_0016,821:-1977,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007904.jpg,production
img_007964.jpg,frames/floating/img_007964.jpg,7964,Floating,7763.0,7764.0,36.8823,-110.979,23910.8,,-15.6187,,0.48024,-24.12,12378.7,11479.5,12531.2,10660.2,12494.9,10814.6,0.522408664226532,0.1774901300668716,0.0470132045447826,0.2955747246742248,0.0002076099537037,0.0001099537037037,1280,1080,d4b8a0e7665574c5,distance+perceptual,21216,seg_0016,821:-1977,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_007964.jpg,production
img_008024.jpg,frames/floating/img_008024.jpg,8024,Floating,7823.0,7824.0,36.8796,-110.986,23900.2,,-25.9269,,0.48111,-27.61,12669.2,11782.2,12585.3,10805.6,12910.1,10936.2,0.5396514534950256,0.1798969656229019,0.0459888018667697,0.2930638194084167,0.0002567997685185,6.655092592592593e-05,1280,1080,d5ab474c98b195a5,distance+perceptual,21216,seg_0017,821:-1977,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008024.jpg,production
img_008084.jpg,frames/floating/img_008084.jpg,8084,Floating,7883.0,7884.0,36.8771,-110.993,23963.6,,-41.6042,,0.47676,-27.23,12796.4,11796.5,12610.2,11013.7,13380.6,11370.5,0.5734454393386841,0.1721817702054977,0.0452072359621524,0.2634913623332977,0.0002285879629629,6.36574074074074e-05,1280,1080,d0c849b373ce9a3a,distance+perceptual,21216,seg_0017,821:-1977,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008084.jpg,production
img_008144.jpg,frames/floating/img_008144.jpg,8144,Floating,7943.0,7944.0,36.8749,-110.999,24024.0,,-39.1081,,0.472555,-26.48,12948.8,11876.8,12809.9,11170.4,13510.5,11448.1,0.5750201940536499,0.1719072312116623,0.045095257461071,0.2605514824390411,0.0002307581018518,5.787037037037037e-05,1280,1080,d0c859b352cababa,distance,21216,seg_0017,820:-1977,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008144.jpg,production
img_008204.jpg,frames/floating/img_008204.jpg,8204,Floating,8003.0,8004.0,36.8728,-111.006,24051.0,,-8.21761,,0.470815,-23.84,13088.1,12023.2,13187.7,11297.5,13193.8,11063.3,0.5425492525100708,0.1739969253540039,0.0476485639810562,0.2727397978305816,0.000220630787037,7.016782407407407e-05,1280,1080,d1f32e6c49794b18,distance+perceptual,21216,seg_0018,820:-1978,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008204.jpg,production
img_008264.jpg,frames/floating/img_008264.jpg,8264,Floating,8063.0,8064.0,36.8707,-111.012,23967.1,,15.88,,0.47618,-22.96,12924.8,12067.2,13450.6,11436.0,12978.1,10900.2,0.5171070694923401,0.1700712442398071,0.0445701703429222,0.2838737070560455,0.0001569733796296,6.293402777777778e-05,1280,1080,dc5e5f434e4861c6,distance+perceptual,21216,seg_0018,820:-1978,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008264.jpg,production
img_008324.jpg,frames/floating/img_008324.jpg,8324,Floating,8123.0,8124.0,36.8681,-111.019,23867.0,,8.61181,,0.48372,-21.11,12953.6,12435.9,13610.4,11630.1,13081.7,11013.8,0.5219173431396484,0.1633395105600357,0.0455990023910999,0.26462122797966,0.0001208043981481,0.0001005497685185,1280,1080,d72e07c142d0d87f,distance+perceptual,21216,seg_0018,820:-1978,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008324.jpg,production
img_008384.jpg,frames/floating/img_008384.jpg,8384,Floating,8183.0,8184.0,36.8654,-111.026,23872.9,,-8.30185,,0.483285,-40.86,13065.3,12583.3,13656.2,11710.2,13200.6,11187.1,0.5257568359375,0.1636998057365417,0.0458359234035015,0.2634679973125458,0.0001576967592592,9.04224537037037e-05,1280,1080,d63e0fc34711c077,distance+perceptual,21216,seg_0018,820:-1978,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008384.jpg,production
img_008444.jpg,frames/floating/img_008444.jpg,8444,Floating,8243.0,8244.0,36.8626,-111.033,23940.8,,-24.4274,,0.4785,-29.22,13196.1,12716.5,13657.0,11768.5,13437.5,11432.4,0.5319598317146301,0.1715366691350937,0.046245239675045,0.2706844508647918,0.0001432291666666,8.101851851851852e-05,1280,1080,d1d95cd65c0b670c,distance+perceptual,21216,seg_0018,820:-1978,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008444.jpg,production
img_008504.jpg,frames/floating/img_008504.jpg,8504,Floating,8303.0,8304.0,36.8597,-111.04,23978.5,,-49.4383,,0.476035,-30.52,13353.3,12999.3,13655.3,11900.9,13919.0,11738.5,0.5588550567626953,0.1699807941913604,0.0478858724236488,0.2517340183258056,0.0001475694444444,9.04224537037037e-05,1280,1080,d6e469cb7248daa2,distance+perceptual,21216,seg_0018,820:-1979,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008504.jpg,calibration
img_008564.jpg,frames/floating/img_008564.jpg,8564,Floating,8362.0,8364.0,36.857,-111.047,24007.3,,-76.1259,,0.47386,-25.24,13460.2,13369.1,13656.2,12111.6,14346.1,12467.6,0.587344765663147,0.1676070690155029,0.0433577857911586,0.2406751364469528,0.0001808449074074,3.1105324074074076e-05,1280,1080,c1dbd6ac5b46ac0a,distance+perceptual,21216,seg_0018,820:-1979,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008564.jpg,production
img_008624.jpg,frames/floating/img_008624.jpg,8624,Floating,8421.0,8424.0,36.8543,-111.054,24025.5,,-91.7472,,0.472555,-20.66,13374.9,13631.0,13675.3,12304.9,14399.6,12790.6,0.6111652851104736,0.1601167917251587,0.0392601303756237,0.2250393778085708,0.000181568287037,1.0850694444444443e-05,1280,1080,d39fa449a2cc354d,distance+perceptual,21216,seg_0019,820:-1979,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008624.jpg,production
img_008684.jpg,frames/floating/img_008684.jpg,8684,Floating,8480.0,8484.0,36.8518,-111.061,24022.1,,-103.652,,0.4727,-15.13,13353.3,13831.3,13697.8,12407.6,14482.8,12885.1,0.6327374577522278,0.1510773599147796,0.0367822237312793,0.2019883394241333,0.0002416087962962,1.808449074074074e-05,1280,1080,d0bd6993adab6284,distance+perceptual,21216,seg_0019,820:-1979,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008684.jpg,production
img_008744.jpg,frames/floating/img_008744.jpg,8744,Floating,8538.0,8544.0,36.8492,-111.068,24013.7,,-112.472,,0.473715,-13.09,13359.3,14105.4,13715.2,12487.7,14656.1,12980.7,0.6521263718605042,0.1371813267469406,0.0348156802356243,0.1828240156173706,0.0002647569444444,7.233796296296296e-06,1280,1080,d0be4b966b52a893,distance+perceptual,21216,seg_0019,820:-1979,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008744.jpg,production
img_008805.jpg,frames/floating/img_008805.jpg,8805,Floating,8597.0,8605.0,36.8465,-111.075,24006.6,,-120.258,,0.474295,-12.11,13391.7,14226.4,13724.4,12547.8,14772.4,13088.7,0.6654883623123169,0.1303907483816146,0.034270092844963,0.1775894463062286,0.0002162905092592,7.233796296296296e-06,1280,1080,94ab538e79855173,distance+perceptual,21216,seg_0019,820:-1979,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008805.jpg,production
img_008865.jpg,frames/floating/img_008865.jpg,8865,Floating,8656.0,8665.0,36.8439,-111.082,24016.7,,-126.136,,0.473715,-27.45,13445.8,14338.7,13726.9,12622.6,14842.9,13166.4,0.6720638871192932,0.1252781897783279,0.0328179225325584,0.1728756725788116,0.0002300347222222,4.340277777777778e-06,1280,1080,94b5438d59972aad,distance+perceptual,21216,seg_0020,820:-1980,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008865.jpg,production
img_008925.jpg,frames/floating/img_008925.jpg,8925,Floating,8714.0,8725.0,36.8412,-111.089,24044.2,,-137.773,,0.471685,-36.58,13462.6,14543.4,13767.7,12824.6,14933.7,13203.5,0.6800474524497986,0.1194284185767173,0.0301169268786907,0.1626872420310974,0.0002322048611111,7.957175925925925e-06,1280,1080,95af0b1c4b0d5de4,distance+perceptual,21216,seg_0020,820:-1980,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008925.jpg,production
img_008986.jpg,frames/floating/img_008986.jpg,8986,Floating,8772.0,8786.0,36.8385,-111.097,24059.4,,-161.477,,0.470525,-15.44,13474.6,14949.4,13934.9,13071.9,15028.9,13327.3,0.6823948621749878,0.1141175553202629,0.0275689717382192,0.159174233675003,0.0002047164351851,7.233796296296296e-06,1280,1080,9099581ddd9e60f6,distance+perceptual,21216,seg_0020,820:-1980,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_008986.jpg,production
img_009046.jpg,frames/floating/img_009046.jpg,9046,Floating,8830.0,8846.0,36.8356,-111.104,24030.2,,172.376,,0.471975,-12.0,13532.2,15243.3,14128.0,13205.1,15054.3,13266.5,0.6799989342689514,0.1082893162965774,0.0241583101451396,0.1592832207679748,0.0002625868055555,7.957175925925925e-06,1280,1080,931b191ccd0fc1e7,distance+perceptual,21216,seg_0020,820:-1980,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009046.jpg,production
img_009106.jpg,frames/floating/img_009106.jpg,9106,Floating,8888.0,8906.0,36.8325,-111.111,23966.1,,149.467,,0.476615,-10.97,13544.2,15323.6,14231.1,13323.5,15017.0,13096.6,0.6759960055351257,0.1048594191670417,0.021841075271368,0.1576559990644455,0.0001765046296296,7.233796296296296e-07,1280,1080,931b194ccf86634f,distance+perceptual,21216,seg_0020,820:-1980,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009106.jpg,production
img_009166.jpg,frames/floating/img_009166.jpg,9166,Floating,8945.0,8966.0,36.8292,-111.119,23943.9,,134.69,,0.47879,-8.96,13658.2,15345.6,14522.4,13577.7,15022.1,13052.7,0.6737270951271057,0.1021099761128425,0.0200298447161912,0.1658145189285278,0.0001576967592592,4.340277777777778e-06,1280,1080,931b1c0edf06619f,distance+perceptual,21216,seg_0021,819:-1981,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009166.jpg,production
img_009226.jpg,frames/floating/img_009226.jpg,9226,Floating,9002.0,9026.0,36.8258,-111.126,23986.1,,125.588,,0.475455,-27.59,13789.0,15473.3,14688.8,13685.7,15062.8,13201.3,0.6759553551673889,0.1006181836128234,0.0193129088729619,0.1636124849319458,0.0001511863425925,6.510416666666667e-06,1280,1080,931b0c0ecf27698f,distance,21216,seg_0022,819:-1981,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_009226.jpg,production
