image,image_url,phase,elapsed_s,segment_id,split,registration_status,registrar,checker
img_012545.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012545.jpg,Floating,12545,seg_0035,train,blocked_pending_reference_license,,
img_012605.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012605.jpg,Floating,12605,seg_0035,train,blocked_pending_reference_license,,
img_012665.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012665.jpg,Floating,12665,seg_0035,train,blocked_pending_reference_license,,
img_012725.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012725.jpg,Floating,12725,seg_0036,validation,blocked_pending_reference_license,,
img_012785.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012785.jpg,Floating,12785,seg_0036,validation,blocked_pending_reference_license,,
img_012845.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012845.jpg,Floating,12845,seg_0037,validation,blocked_pending_reference_license,,
img_012905.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012905.jpg,Floating,12905,seg_0037,validation,blocked_pending_reference_license,,
img_012965.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012965.jpg,Floating,12965,seg_0037,validation,blocked_pending_reference_license,,
img_013025.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013025.jpg,Floating,13025,seg_0037,validation,blocked_pending_reference_license,,
img_013085.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013085.jpg,Floating,13085,seg_0037,validation,blocked_pending_reference_license,,
img_013145.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013145.jpg,Floating,13145,seg_0037,validation,blocked_pending_reference_license,,
img_013205.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013205.jpg,Floating,13205,seg_0037,validation,blocked_pending_reference_license,,
img_013265.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013265.jpg,Floating,13265,seg_0038,train,blocked_pending_reference_license,,
img_013325.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013325.jpg,Floating,13325,seg_0038,train,blocked_pending_reference_license,,
img_013385.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013385.jpg,Floating,13385,seg_0038,train,blocked_pending_reference_license,,
img_013445.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013445.jpg,Floating,13445,seg_0039,train,blocked_pending_reference_license,,
img_013505.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013505.jpg,Floating,13505,seg_0039,train,blocked_pending_reference_license,,
img_013565.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013565.jpg,Floating,13565,seg_0039,train,blocked_pending_reference_license,,
img_013625.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013625.jpg,Floating,13625,seg_0039,train,blocked_pending_reference_license,,
img_013685.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013685.jpg,Floating,13685,seg_0039,train,blocked_pending_reference_license,,
img_013745.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013745.jpg,Floating,13745,seg_0039,train,blocked_pending_reference_license,,
img_013805.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013805.jpg,Floating,13805,seg_0040,test,blocked_pending_reference_license,,
img_013865.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013865.jpg,Floating,13865,seg_0040,test,blocked_pending_reference_license,,
img_013925.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013925.jpg,Floating,13925,seg_0040,test,blocked_pending_reference_license,,
img_013985.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013985.jpg,Floating,13985,seg_0040,test,blocked_pending_reference_license,,
img_014045.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014045.jpg,Floating,14045,seg_0041,test,blocked_pending_reference_license,,
img_014105.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014105.jpg,Floating,14105,seg_0041,test,blocked_pending_reference_license,,
img_014165.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014165.jpg,Floating,14165,seg_0041,test,blocked_pending_reference_license,,
img_014225.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014225.jpg,Floating,14225,seg_0041,test,blocked_pending_reference_license,,
img_014285.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014285.jpg,Floating,14285,seg_0042,train,blocked_pending_reference_license,,
img_014345.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014345.jpg,Floating,14345,seg_0042,train,blocked_pending_reference_license,,
img_014406.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014406.jpg,Floating,14406,seg_0042,train,blocked_pending_reference_license,,
img_014466.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014466.jpg,Floating,14466,seg_0042,train,blocked_pending_reference_license,,
img_014528.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014528.jpg,Floating,14528,seg_0042,train,blocked_pending_reference_license,,
img_014588.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014588.jpg,Floating,14588,seg_0042,train,blocked_pending_reference_license,,
img_014648.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014648.jpg,Floating,14648,seg_0043,train,blocked_pending_reference_license,,
img_014708.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014708.jpg,Floating,14708,seg_0043,train,blocked_pending_reference_license,,
img_014768.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014768.jpg,Floating,14768,seg_0043,train,blocked_pending_reference_license,,
img_014829.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014829.jpg,Floating,14829,seg_0043,train,blocked_pending_reference_license,,
img_014891.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014891.jpg,Floating,14891,seg_0043,train,blocked_pending_reference_license,,
img_014952.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014952.jpg,Floating,14952,seg_0043,train,blocked_pending_reference_license,,
img_015013.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015013.jpg,Floating,15013,seg_0043,train,blocked_pending_reference_license,,
img_015080.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015080.jpg,Floating,15080,seg_0043,train,blocked_pending_reference_license,,
img_015143.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015143.jpg,Floating,15143,seg_0043,train,blocked_pending_reference_license,,
img_015203.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015203.jpg,Floating,15203,seg_0043,train,blocked_pending_reference_license,,
img_015263.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015263.jpg,Floating,15263,seg_0044,train,blocked_pending_reference_license,,
img_015323.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015323.jpg,Floating,15323,seg_0044,train,blocked_pending_reference_license,,
img_015383.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015383.jpg,Floating,15383,seg_0044,train,blocked_pending_reference_license,,
img_015443.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015443.jpg,Floating,15443,seg_0044,train,blocked_pending_reference_license,,
img_015504.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015504.jpg,Floating,15504,seg_0044,train,blocked_pending_reference_license,,
img_015564.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015564.jpg,Floating,15564,seg_0044,train,blocked_pending_reference_license,,
img_015624.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015624.jpg,Floating,15624,seg_0044,train,blocked_pending_reference_license,,
img_015684.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015684.jpg,Floating,15684,seg_0044,train,blocked_pending_reference_license,,
img_015744.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015744.jpg,Floating,15744,seg_0044,train,blocked_pending_reference_license,,
img_015804.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015804.jpg,Floating,15804,seg_0044,train,blocked_pending_reference_license,,
img_015884.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015884.jpg,Floating,15884,seg_0045,train,blocked_pending_reference_license,,
img_015955.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015955.jpg,Floating,15955,seg_0045,train,blocked_pending_reference_license,,
img_016023.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016023.jpg,Floating,16023,seg_0045,train,blocked_pending_reference_license,,
img_016083.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016083.jpg,Floating,16083,seg_0045,train,blocked_pending_reference_license,,
img_016143.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016143.jpg,Floating,16143,seg_0045,train,blocked_pending_reference_license,,
img_016203.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016203.jpg,Floating,16203,seg_0045,train,blocked_pending_reference_license,,
img_016263.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016263.jpg,Floating,16263,seg_0045,train,blocked_pending_reference_license,,
img_016343.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016343.jpg,Floating,16343,seg_0045,train,blocked_pending_reference_license,,
img_016403.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016403.jpg,Floating,16403,seg_0045,train,blocked_pending_reference_license,,
img_016463.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016463.jpg,Floating,16463,seg_0045,train,blocked_pending_reference_license,,
img_016523.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016523.jpg,Floating,16523,seg_0046,train,blocked_pending_reference_license,,
img_016583.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016583.jpg,Floating,16583,seg_0046,train,blocked_pending_reference_license,,
img_016643.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016643.jpg,Floating,16643,seg_0046,train,blocked_pending_reference_license,,
img_016704.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016704.jpg,Floating,16704,seg_0046,train,blocked_pending_reference_license,,
img_016764.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016764.jpg,Floating,16764,seg_0046,train,blocked_pending_reference_license,,
img_016824.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016824.jpg,Floating,16824,seg_0046,train,blocked_pending_reference_license,,
img_016884.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016884.jpg,Floating,16884,seg_0046,train,blocked_pending_reference_license,,
img_016944.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016944.jpg,Floating,16944,seg_0046,train,blocked_pending_reference_license,,
img_017004.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017004.jpg,Floating,17004,seg_0046,train,blocked_pending_reference_license,,
img_017064.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017064.jpg,Floating,17064,seg_0046,train,blocked_pending_reference_license,,
img_017124.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017124.jpg,Floating,17124,seg_0047,train,blocked_pending_reference_license,,
img_017184.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017184.jpg,Floating,17184,seg_0047,train,blocked_pending_reference_license,,
img_017244.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017244.jpg,Floating,17244,seg_0047,train,blocked_pending_reference_license,,
img_017304.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017304.jpg,Floating,17304,seg_0047,train,blocked_pending_reference_license,,
img_017364.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017364.jpg,Floating,17364,seg_0047,train,blocked_pending_reference_license,,
img_017424.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017424.jpg,Floating,17424,seg_0047,train,blocked_pending_reference_license,,
img_017484.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017484.jpg,Floating,17484,seg_0047,train,blocked_pending_reference_license,,
img_017544.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017544.jpg,Floating,17544,seg_0047,train,blocked_pending_reference_license,,
img_017604.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017604.jpg,Floating,17604,seg_0047,train,blocked_pending_reference_license,,
img_017664.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017664.jpg,Floating,17664,seg_0047,train,blocked_pending_reference_license,,
img_017724.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017724.jpg,Floating,17724,seg_0048,train,blocked_pending_reference_license,,
img_017784.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017784.jpg,Floating,17784,seg_0048,train,blocked_pending_reference_license,,
img_017844.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017844.jpg,Floating,17844,seg_0048,train,blocked_pending_reference_license,,
img_017904.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017904.jpg,Floating,17904,seg_0048,train,blocked_pending_reference_license,,
img_017965.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_017965.jpg,Floating,17965,seg_0048,train,blocked_pending_reference_license,,
img_018046.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018046.jpg,Floating,18046,seg_0048,train,blocked_pending_reference_license,,
img_018106.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018106.jpg,Floating,18106,seg_0048,train,blocked_pending_reference_license,,
img_018166.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018166.jpg,Floating,18166,seg_0048,train,blocked_pending_reference_license,,
img_018226.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018226.jpg,Floating,18226,seg_0048,train,blocked_pending_reference_license,,
img_018287.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018287.jpg,Floating,18287,seg_0048,train,blocked_pending_reference_license,,
img_018347.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018347.jpg,Floating,18347,seg_0049,train,blocked_pending_reference_license,,
img_018407.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018407.jpg,Floating,18407,seg_0049,train,blocked_pending_reference_license,,
img_018467.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018467.jpg,Floating,18467,seg_0049,train,blocked_pending_reference_license,,
img_018528.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018528.jpg,Floating,18528,seg_0049,train,blocked_pending_reference_license,,
img_018588.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018588.jpg,Floating,18588,seg_0049,train,blocked_pending_reference_license,,
img_018648.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018648.jpg,Floating,18648,seg_0049,train,blocked_pending_reference_license,,
img_018708.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018708.jpg,Floating,18708,seg_0049,train,blocked_pending_reference_license,,
img_018768.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018768.jpg,Floating,18768,seg_0049,train,blocked_pending_reference_license,,
img_018828.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018828.jpg,Floating,18828,seg_0049,train,blocked_pending_reference_license,,
img_018888.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018888.jpg,Floating,18888,seg_0049,train,blocked_pending_reference_license,,
img_018948.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_018948.jpg,Floating,18948,seg_0050,train,blocked_pending_reference_license,,
img_019008.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019008.jpg,Floating,19008,seg_0050,train,blocked_pending_reference_license,,
img_019068.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019068.jpg,Floating,19068,seg_0050,train,blocked_pending_reference_license,,
img_019128.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019128.jpg,Floating,19128,seg_0050,train,blocked_pending_reference_license,,
img_019188.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019188.jpg,Floating,19188,seg_0050,train,blocked_pending_reference_license,,
img_019249.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019249.jpg,Floating,19249,seg_0050,train,blocked_pending_reference_license,,
img_019313.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019313.jpg,Floating,19313,seg_0050,train,blocked_pending_reference_license,,
img_019373.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019373.jpg,Floating,19373,seg_0050,train,blocked_pending_reference_license,,
img_019433.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019433.jpg,Floating,19433,seg_0050,train,blocked_pending_reference_license,,
img_019493.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019493.jpg,Floating,19493,seg_0050,train,blocked_pending_reference_license,,
img_019553.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019553.jpg,Floating,19553,seg_0051,train,blocked_pending_reference_license,,
img_019613.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019613.jpg,Floating,19613,seg_0051,train,blocked_pending_reference_license,,
img_019693.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019693.jpg,Floating,19693,seg_0051,train,blocked_pending_reference_license,,
img_019753.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019753.jpg,Floating,19753,seg_0051,train,blocked_pending_reference_license,,
img_019813.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019813.jpg,Floating,19813,seg_0051,train,blocked_pending_reference_license,,
img_019939.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_019939.jpg,Floating,19939,seg_0051,train,blocked_pending_reference_license,,
img_020000.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020000.jpg,Floating,20000,seg_0051,train,blocked_pending_reference_license,,
img_020060.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020060.jpg,Floating,20060,seg_0051,train,blocked_pending_reference_license,,
img_020121.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020121.jpg,Floating,20121,seg_0051,train,blocked_pending_reference_license,,
img_020192.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020192.jpg,Floating,20192,seg_0052,train,blocked_pending_reference_license,,
img_020252.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020252.jpg,Floating,20252,seg_0052,train,blocked_pending_reference_license,,
img_020312.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020312.jpg,Floating,20312,seg_0052,train,blocked_pending_reference_license,,
img_020372.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020372.jpg,Floating,20372,seg_0052,train,blocked_pending_reference_license,,
img_020432.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020432.jpg,Floating,20432,seg_0052,train,blocked_pending_reference_license,,
img_020492.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020492.jpg,Floating,20492,seg_0052,train,blocked_pending_reference_license,,
img_020552.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020552.jpg,Floating,20552,seg_0052,train,blocked_pending_reference_license,,
img_020612.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020612.jpg,Floating,20612,seg_0052,train,blocked_pending_reference_license,,
img_020672.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020672.jpg,Floating,20672,seg_0052,train,blocked_pending_reference_license,,
img_020732.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020732.jpg,Floating,20732,seg_0052,train,blocked_pending_reference_license,,
img_020792.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020792.jpg,Floating,20792,seg_0053,test,blocked_pending_reference_license,,
img_020852.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020852.jpg,Floating,20852,seg_0053,test,blocked_pending_reference_license,,
img_020912.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020912.jpg,Floating,20912,seg_0053,test,blocked_pending_reference_license,,
img_020972.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_020972.jpg,Floating,20972,seg_0053,test,blocked_pending_reference_license,,
img_021032.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021032.jpg,Floating,21032,seg_0053,test,blocked_pending_reference_license,,
img_021092.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021092.jpg,Floating,21092,seg_0053,test,blocked_pending_reference_license,,
img_021152.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021152.jpg,Floating,21152,seg_0053,test,blocked_pending_reference_license,,
img_021228.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021228.jpg,Floating,21228,seg_0053,test,blocked_pending_reference_license,,
img_021288.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021288.jpg,Floating,21288,seg_0053,test,blocked_pending_reference_license,,
img_021348.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021348.jpg,Floating,21348,seg_0053,test,blocked_pending_reference_license,,
img_021408.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021408.jpg,Floating,21408,seg_0054,test,blocked_pending_reference_license,,
img_021501.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021501.jpg,Floating,21501,seg_0055,train,blocked_pending_reference_license,,
img_021561.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021561.jpg,Floating,21561,seg_0055,train,blocked_pending_reference_license,,
img_021622.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021622.jpg,Floating,21622,seg_0055,train,blocked_pending_reference_license,,
img_021682.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021682.jpg,Floating,21682,seg_0055,train,blocked_pending_reference_license,,
img_021742.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021742.jpg,Floating,21742,seg_0055,train,blocked_pending_reference_license,,
img_021812.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021812.jpg,Floating,21812,seg_0055,train,blocked_pending_reference_license,,
img_021872.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021872.jpg,Floating,21872,seg_0055,train,blocked_pending_reference_license,,
img_021938.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021938.jpg,Floating,21938,seg_0055,train,blocked_pending_reference_license,,
img_021998.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_021998.jpg,Floating,21998,seg_0055,train,blocked_pending_reference_license,,
img_022058.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022058.jpg,Floating,22058,seg_0056,train,blocked_pending_reference_license,,
img_022125.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022125.jpg,Floating,22125,seg_0056,train,blocked_pending_reference_license,,
img_022192.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022192.jpg,Floating,22192,seg_0056,train,blocked_pending_reference_license,,
img_022256.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022256.jpg,Floating,22256,seg_0056,train,blocked_pending_reference_license,,
img_022319.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022319.jpg,Floating,22319,seg_0056,train,blocked_pending_reference_license,,
img_022379.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022379.jpg,Floating,22379,seg_0056,train,blocked_pending_reference_license,,
img_022439.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022439.jpg,Floating,22439,seg_0056,train,blocked_pending_reference_license,,
img_022501.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022501.jpg,Floating,22501,seg_0056,train,blocked_pending_reference_license,,
img_022562.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022562.jpg,Floating,22562,seg_0056,train,blocked_pending_reference_license,,
img_022622.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_022622.jpg,Floating,22622,seg_0056,train,blocked_pending_reference_license,,
